instance_token,x_rel,y_rel,speed,heading,timestamp,category_0,category_1
b9d9e6edc914494fad10bab4318ad7c7,699289.5769163364,5320244.88594334,2.3545196291870666e-05,2.0271493997263677,1696700138498840,0,1
b9d9e6edc914494fad10bab4318ad7c7,699284.3233709611,5320255.335295027,2.3421084173240872e-05,2.036651737135124,1696700138998205,0,1
b9d9e6edc914494fad10bab4318ad7c7,699279.2107345926,5320265.934900126,2.355228678844973e-05,2.020218134144589,1696700139497868,0,1
b9d9e6edc914494fad10bab4318ad7c7,699273.8535889622,5320276.352820405,2.3440001101279494e-05,2.0457583515502344,1696700139997638,0,1
b9d9e6edc914494fad10bab4318ad7c7,699268.7634637863,5320286.8640437815,2.3351832403622204e-05,2.021769760929554,1696700140497763,0,1
b9d9e6edc914494fad10bab4318ad7c7,699263.5449572003,5320297.454890556,2.3583789313796328e-05,2.028617015535058,1696700140998392,0,1
b9d9e6edc914494fad10bab4318ad7c7,699258.4065348575,5320308.001978292,2.344933930650893e-05,2.024142497362883,1696700141498713,0,1
b9d9e6edc914494fad10bab4318ad7c7,699253.3708201696,5320318.575494253,2.3408914225711082e-05,2.0152700476460716,1696700141999011,0,1
b9d9e6edc914494fad10bab4318ad7c7,699248.2252208998,5320329.116526671,2.3466182994923873e-05,2.0249186375775845,1696700142498875,0,1
b9d9e6edc914494fad10bab4318ad7c7,699243.2265406116,5320339.771245176,2.3568773620365738e-05,2.0094622479522246,1696700142998223,0,1
b9d9e6edc914494fad10bab4318ad7c7,699238.5369727527,5320350.503214307,2.344224728018614e-05,1.9827633400031859,1696700143497827,0,1
b9d9e6edc914494fad10bab4318ad7c7,699233.82801552,5320361.270067859,2.351795768941278e-05,1.9830866160734846,1696700143997512,0,1
b9d9e6edc914494fad10bab4318ad7c7,699233.82801552,5320361.270067859,2.351795768941278e-05,1.9830866160734846,1696700143997512,0,1
c723bef74e4a4199b40d09dce31df5c5,699428.3557554756,5319951.434074133,0.0,0.0,1696700124497510,1,0
c723bef74e4a4199b40d09dce31df5c5,699420.6618568795,5319966.685333534,3.4115347644645575e-05,2.0380185435340574,1696700124998225,1,0
c723bef74e4a4199b40d09dce31df5c5,699412.9164236044,5319981.94713205,3.420990639983994e-05,2.0404295930437284,1696700125498511,1,0
c723bef74e4a4199b40d09dce31df5c5,699405.2085263473,5319997.230670056,3.4224045542746274e-05,2.0378993524870483,1696700125998662,1,0
c723bef74e4a4199b40d09dce31df5c5,699397.4886617643,5320012.713094671,3.460905637554132e-05,2.0333402587247704,1696700126498541,1,0
c723bef74e4a4199b40d09dce31df5c5,699389.6535476564,5320028.227523254,3.479704333615615e-05,2.0384527592170647,1696700126998027,1,0
c723bef74e4a4199b40d09dce31df5c5,699381.9202691497,5320043.664121458,3.45370461258594e-05,2.035219940424792,1696700127497935,1,0
c723bef74e4a4199b40d09dce31df5c5,699374.2384319272,5320058.860497879,3.405337039546719e-05,2.038837862232935,1696700127997963,1,0
c723bef74e4a4199b40d09dce31df5c5,699366.4299817106,5320074.368695496,3.4717176534143504e-05,2.03724375459734,1696700128498092,1,0
c723bef74e4a4199b40d09dce31df5c5,699358.7290609085,5320089.6654794905,3.42317695814977e-05,2.0371873421974485,1696700128998384,1,0
c723bef74e4a4199b40d09dce31df5c5,699350.9955816299,5320105.000938423,3.432418933596916e-05,2.037867999722794,1696700129498762,1,0
c723bef74e4a4199b40d09dce31df5c5,699343.1769399636,5320120.369642885,3.44580921574201e-05,2.041409756258034,1696700129999173,1,0
c723bef74e4a4199b40d09dce31df5c5,699335.3493538314,5320135.976140856,3.49231062243747e-05,2.0356906966333237,1696700130499114,1,0
c723bef74e4a4199b40d09dce31df5c5,699327.5777912608,5320151.501265632,3.477085462829962e-05,2.0349076020371224,1696700130998430,1,0
c723bef74e4a4199b40d09dce31df5c5,699319.7829106165,5320166.953792753,3.464733736211578e-05,2.037990029427883,1696700131497956,1,0
c723bef74e4a4199b40d09dce31df5c5,699312.1412560645,5320182.31538832,3.4340044235475376e-05,2.032403360541627,1696700131997586,1,0
c723bef74e4a4199b40d09dce31df5c5,699304.4523545435,5320197.641332788,3.42818324374196e-05,2.035796504207649,1696700132497750,1,0
c723bef74e4a4199b40d09dce31df5c5,699296.8627016902,5320212.938145687,3.411254915622205e-05,2.031366493914398,1696700132998333,1,0
c723bef74e4a4199b40d09dce31df5c5,699289.2723872397,5320228.215618085,3.4107079910900675e-05,2.031905133040002,1696700133498497,1,0
c723bef74e4a4199b40d09dce31df5c5,699281.6315285215,5320243.500314331,3.4171162086099095e-05,2.0343659774186293,1696700133998572,1,0
c723bef74e4a4199b40d09dce31df5c5,699273.9980441553,5320258.665798777,3.3967158359833576e-05,2.0371170691067935,1696700134498416,1,0
c723bef74e4a4199b40d09dce31df5c5,699266.3595694561,5320273.788839359,3.3905124912610184e-05,2.038506487570966,1696700134998123,1,0
c723bef74e4a4199b40d09dce31df5c5,699258.7789628211,5320288.994692097,3.3996746987851265e-05,2.0332689757673443,1696700135497897,1,0
c723bef74e4a4199b40d09dce31df5c5,699251.1315230534,5320304.193613772,3.40488646786809e-05,2.0369661316960297,1696700135997603,1,0
c723bef74e4a4199b40d09dce31df5c5,699243.5709213209,5320319.341517195,3.385249746805199e-05,2.0337386403258177,1696700136497711,1,0
c723bef74e4a4199b40d09dce31df5c5,699235.9239695139,5320334.419358172,3.37678173468625e-05,2.040159418094698,1696700136998369,1,0
c723bef74e4a4199b40d09dce31df5c5,699228.3042114706,5320349.420019935,3.3626861209702123e-05,2.040792799378652,1696700137498713,1,0
c723bef74e4a4199b40d09dce31df5c5,699220.6973517984,5320364.604256751,3.3950767282772324e-05,2.0352202956020724,1696700137998940,1,0
c723bef74e4a4199b40d09dce31df5c5,699213.0542033364,5320379.60342334,3.3675279234917156e-05,2.0420718174170545,1696700138498840,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.1795087265,5379848.381444897,0.0,0.0,1704027655998290,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.0835539964,5379848.337398116,2.112755938277848e-07,-2.7112489375116087,1704027656498023,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.0759497182,5379848.325909019,2.7552047168967495e-08,-2.155470207687368,1704027656998083,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.0524627545,5379848.353230592,7.201166266082708e-08,2.280865556119706,1704027657498408,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.0613691239,5379848.414640161,1.2415552798856828e-07,1.4267682983253442,1704027657998201,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.0734121271,5379848.375917631,8.11477450993945e-08,-1.2692716102061536,1704027658497932,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.1233090305,5379848.241529354,2.866228221475612e-07,-1.2152830048222816,1704027658998075,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.4070222415,5379848.530959231,8.101414680903063e-07,0.7953720714041327,1704027659498350,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3915737742,5379848.535592512,3.226365695275175e-08,2.850210617894622,1704027659998241,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.4034646486,5379848.474906941,1.2377220117126804e-07,-1.377305364166977,1704027660497865,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3428210847,5379848.560322851,2.0966638594161435e-07,2.1881887361615187,1704027660997490,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3589783845,5379848.504641132,1.1595083615975334e-07,-1.288379853677393,1704027661497517,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3936021216,5379848.519490489,7.524128016401303e-08,0.40515069060968706,1704027661998222,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3533873925,5379848.551107467,1.0220560103641047e-07,2.475320739031767,1704027662498735,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3284140509,5379848.574401066,6.823898669991822e-08,2.3909815602373805,1704027662999190,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.4398569108,5379848.709896234,3.5093964182310825e-07,0.8824940845162391,1704027663499099,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.4487022089,5379848.669431149,8.295691815920461e-08,-1.3555904955731453,1704027663998401,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.4131735542,5379848.704718102,1.0023517805311477e-07,2.359607593984363,1704027664497971,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.4418226125,5379848.746653152,1.0164774872463922e-07,0.9714504740227259,1704027664997608,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.3424331557,5379848.672431112,2.480112391152168e-07,-2.5001556554289097,1704027665497767,1,0
0b5f76745da743c68ede39f37df1b6c4,731880.0892712888,5379848.583535778,5.360845802691878e-07,-2.803902338033925,1704027665998277,1,0
0b5f76745da743c68ede39f37df1b6c4,731879.1034736433,5379848.2151540285,2.104097837704115e-06,-2.7839718362842705,1704027666498434,1,0
0b5f76745da743c68ede39f37df1b6c4,731877.6010779632,5379847.4396008495,3.381111133146594e-06,-2.665060509370334,1704027666998495,1,0
0b5f76745da743c68ede39f37df1b6c4,731875.3933517061,5379846.322475912,4.948881098820879e-06,-2.6731510015178372,1704027667498461,1,0
0b5f76745da743c68ede39f37df1b6c4,731872.6806085334,5379844.976895516,6.060378027676112e-06,-2.681132475447884,1704027667998121,1,0
0b5f76745da743c68ede39f37df1b6c4,731869.8058253981,5379843.429549712,6.5344205872803365e-06,-2.647816967204691,1704027668497746,1,0
0b5f76745da743c68ede39f37df1b6c4,731866.8180647923,5379841.886235466,6.731542546497722e-06,-2.6647964409009823,1704027668997307,1,0
0b5f76745da743c68ede39f37df1b6c4,731863.4010083368,5379839.723236762,8.087899580515416e-06,-2.5772607910336958,1704027669497327,1,0
0b5f76745da743c68ede39f37df1b6c4,731859.9707859971,5379837.026759966,8.713637323723021e-06,-2.475388756318393,1704027669998058,1,0
0b5f76745da743c68ede39f37df1b6c4,731857.0677988349,5379833.6545447735,8.887253809689913e-06,-2.2815584234320707,1704027670498733,1,0
5190c476793947ae85c06adc3664d6d6,731874.7547417264,5379845.934140896,0.0,0.0,1704027655998290,1,0
5190c476793947ae85c06adc3664d6d6,731874.4658109965,5379845.765227116,6.697239957697315e-07,-2.6125610710605622,1704027656498023,1,0
5190c476793947ae85c06adc3664d6d6,731874.2929617183,5379845.674843019,3.9006167974055407e-07,-2.6597878325257827,1704027656998083,1,0
5190c476793947ae85c06adc3664d6d6,731874.5539427546,5379845.802193592,5.804127794277405e-07,0.45397631469266486,1704027657498408,1,0
5190c476793947ae85c06adc3664d6d6,731874.403302124,5379845.689347161,3.7659669871960437e-07,-2.4986612669347057,1704027657998201,1,0
5190c476793947ae85c06adc3664d6d6,731874.3502531272,5379845.729025631,1.325639919090868e-07,2.4993991181122883,1704027658497932,1,0
5190c476793947ae85c06adc3664d6d6,731874.3317770305,5379845.709538355,5.3692003012538655e-08,-2.3295651136356663,1704027658998075,1,0
5190c476793947ae85c06adc3664d6d6,731874.3989632416,5379845.722495231,1.3677312308413883e-07,0.19051142480517003,1704027659498350,1,0
5190c476793947ae85c06adc3664d6d6,731874.3761467742,5379845.752102513,7.477410530893607e-08,2.227374830839071,1704027659998241,1,0
5190c476793947ae85c06adc3664d6d6,731874.3910506486,5379845.764104941,3.830065880903699e-08,0.6779780592220741,1704027660497865,1,0
5190c476793947ae85c06adc3664d6d6,731874.3654040847,5379845.746364851,6.241529870927013e-08,-2.536449357630523,1704027660997490,1,0
5190c476793947ae85c06adc3664d6d6,731874.3245273845,5379845.761345132,8.706569430840421e-08,2.790316973036391,1704027661497517,1,0
5190c476793947ae85c06adc3664d6d6,731874.3537251216,5379845.756841488,5.9002867332120536e-08,-0.15304023769734165,1704027661998222,1,0
5190c476793947ae85c06adc3664d6d6,731874.3786603925,5379845.802054468,1.0316043926833324e-07,1.0667969100716108,1704027662498735,1,0
5190c476793947ae85c06adc3664d6d6,731874.3699080509,5379845.790475066,2.900366209877886e-08,-2.218033724943814,1704027662999190,1,0
5190c476793947ae85c06adc3664d6d6,731874.3621039108,5379845.792158234,1.5970080078686984e-08,2.9291701578593523,1704027663499099,1,0
5190c476793947ae85c06adc3664d6d6,731874.3527642089,5379845.797879149,2.1935772619293894e-08,2.5920055537849085,1704027663998401,1,0
5190c476793947ae85c06adc3664d6d6,731874.3568965542,5379845.813661102,3.265606719640436e-08,1.3147056243612338,1704027664497971,1,0
5190c476793947ae85c06adc3664d6d6,731874.0770856126,5379845.695066152,6.082538174019773e-07,-2.7407053086068496,1704027664997608,1,0
5190c476793947ae85c06adc3664d6d6,731873.2140721558,5379845.266928113,1.9261406184708557e-06,-2.681072640125381,1704027665497767,1,0
5190c476793947ae85c06adc3664d6d6,731871.7251622889,5379844.534568778,3.315174104013092e-06,-2.6844651758241898,1704027665998277,1,0
5190c476793947ae85c06adc3664d6d6,731869.5010266433,5379843.461924029,4.937010754764173e-06,-2.6922254259426865,1704027666498434,1,0
5190c476793947ae85c06adc3664d6d6,731866.9983789632,5379842.13126585,5.6681343270694725e-06,-2.6529076890839844,1704027666998495,1,0
5190c476793947ae85c06adc3664d6d6,731864.373358706,5379840.741768912,5.940583448452249e-06,-2.654758787185125,1704027667498461,1,0
5190c476793947ae85c06adc3664d6d6,731861.6939135334,5379838.857534516,6.555722103425493e-06,-2.5287101409406434,1704027667998121,1,0
5190c476793947ae85c06adc3664d6d6,731858.9183043981,5379836.346472712,7.491455205310436e-06,-2.4061932234627625,1704027668497746,1,0
5190c476793947ae85c06adc3664d6d6,731856.4170067924,5379833.229834466,7.99950094211696e-06,-2.2470979387238446,1704027668997307,1,0
94ffcb55af4648eab53290e3bb9e7908,731882.5053087265,5379852.825841896,0.0,0.0,1704027655998290,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4715759965,5379852.862152115,9.917569363263876e-08,2.3194123902629196,1704027656498023,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4752477183,5379852.820236019,8.414311295286918e-08,-1.4834224114331636,1704027656998083,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.5244867546,5379852.871916592,1.4267090558935837e-07,0.8095863347766299,1704027657498408,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4392301239,5379852.850887161,1.756965415074387e-07,-2.899759640770257,1704027657998201,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4560041272,5379852.856556631,3.543149359995033e-08,0.32593699828715617,1704027658497932,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4139630304,5379852.836832355,9.284972556413089e-08,-2.702914645030767,1704027658998075,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4712122416,5379852.913330231,1.9099071351057564e-07,0.9283350816869744,1704027659498350,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4919657742,5379852.968475512,1.1786815236705777e-07,1.210848878768731,1704027659998241,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4735986488,5379853.017757941,1.0526678509326059e-07,1.9275412711731168,1704027660497865,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4995700847,5379852.998271851,6.498634658144002e-08,-0.6436862270925436,1704027660997490,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.5062773845,5379852.996068132,1.4119329069356735e-08,-0.317444162429286,1704027661497517,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4524531215,5379853.0688314885,1.8075957385289836e-07,2.2076835120226517,1704027661998222,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4985523925,5379853.054572468,9.640937283156546e-08,-0.29997713763673256,1704027662498735,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.453379051,5379852.995728065,1.48233493400831e-07,-2.2255134261161293,1704027662999190,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4497369108,5379853.079912234,1.6855651468868522e-07,1.6140333198300187,1704027663499099,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4785872088,5379853.052739149,7.937533350118194e-08,-0.7554693732240187,1704027663998401,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4358355543,5379853.040929101,8.878218534248621e-08,-2.8720668076554428,1704027664497971,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.3959926125,5379853.094775152,1.3406534580024778e-07,2.2078290233186144,1704027664997608,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4525251557,5379853.067768113,1.2526473298435505e-07,-0.4456697804727328,1704027665497767,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4474742889,5379853.105570778,7.619947560680034e-08,1.7036210536505958,1704027665998277,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.4868676433,5379853.104727029,7.878004178144655e-08,-0.021415297181140217,1704027666498434,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.3951229632,5379853.10183285,1.8355824314963469e-07,-3.110057097671705,1704027666998495,0,1
94ffcb55af4648eab53290e3bb9e7908,731882.073089706,5379852.997058912,6.773436211052022e-07,-2.8270430517358665,1704027667498461,0,1
94ffcb55af4648eab53290e3bb9e7908,731881.4542705334,5379852.724484515,1.3533018040827528e-06,-2.7266878634978378,1704027667998121,0,1
94ffcb55af4648eab53290e3bb9e7908,731880.5977943981,5379852.178101712,2.0333572337332515e-06,-2.5737402307380433,1704027668497746,0,1
94ffcb55af4648eab53290e3bb9e7908,731879.4017767924,5379851.692712466,2.583788144071548e-06,-2.7560637770115437,1704027668997307,0,1
94ffcb55af4648eab53290e3bb9e7908,731877.8056753369,5379850.896110762,3.567553547036035e-06,-2.6786715896652225,1704027669497327,0,1
94ffcb55af4648eab53290e3bb9e7908,731875.938026997,5379850.182179966,3.993065738931436e-06,-2.776470638622984,1704027669998058,0,1
94ffcb55af4648eab53290e3bb9e7908,731874.015810835,5379849.198154774,4.3130756116730905e-06,-2.66845281108588,1704027670498733,0,1
94ffcb55af4648eab53290e3bb9e7908,731872.1425309124,5379848.4142975155,4.0560618111545e-06,-2.745290567970588,1704027670999383,0,1
94ffcb55af4648eab53290e3bb9e7908,731870.2227368532,5379847.420241583,4.323489124232651e-06,-2.6638121758464206,1704027671499416,0,1
94ffcb55af4648eab53290e3bb9e7908,731868.0108863683,5379846.264636844,4.9982714953617836e-06,-2.6601384399327395,1704027671998696,0,1
94ffcb55af4648eab53290e3bb9e7908,731865.4903502464,5379844.977789853,5.666114138077587e-06,-2.669544714403098,1704027672498162,0,1
94ffcb55af4648eab53290e3bb9e7908,731862.6847443676,5379843.576835923,6.279030625791194e-06,-2.6784724164310068,1704027672997592,0,1
94ffcb55af4648eab53290e3bb9e7908,731859.8983686948,5379842.140640907,6.269953312139348e-06,-2.665673579386572,1704027673497553,0,1
94ffcb55af4648eab53290e3bb9e7908,731857.254132327,5379840.509650082,6.2045250907546824e-06,-2.588904633050156,1704027673998282,0,1
94ffcb55af4648eab53290e3bb9e7908,731854.8260754251,5379838.763462114,5.977212181376765e-06,-2.518115823255721,1704027674498642,0,1
94ffcb55af4648eab53290e3bb9e7908,731852.677998651,5379836.866446297,5.7279895197112746e-06,-2.4181805437842496,1704027674998960,0,1
94ffcb55af4648eab53290e3bb9e7908,731850.7421091697,5379835.149418319,5.176325301058233e-06,-2.416037118836639,1704027675498858,0,1
94ffcb55af4648eab53290e3bb9e7908,731850.7421091697,5379835.149418319,5.176325301058233e-06,-2.416037118836639,1704027675498858,0,1
f25589b8df7240ea83d2d183d02dbf96,731871.0318057265,5379847.153890897,0.0,0.0,1704027655998290,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.9799419965,5379847.138300115,1.0837073065983919e-07,-2.8495758694321633,1704027656498023,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.9388897184,5379847.10662102,1.036958906646662e-07,-2.4843620397671455,1704027656998083,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.9234757547,5379847.112159592,3.273638079058716e-08,2.7966376281683547,1704027657498408,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7563171239,5379847.027246161,3.7513423067450837e-07,-2.6715805424199246,1704027657998201,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.8327681272,5379847.062077631,1.6811410089144062e-07,0.42750537284444035,1704027658497932,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.8062880305,5379847.068951354,5.469975015741145e-08,2.887617347318705,1704027658998075,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7953882415,5379847.062379231,2.5441710358758327e-08,-2.5990004072872224,1704027659498350,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7936017741,5379847.0555995125,1.4025331912405242e-08,-1.8284415680555908,1704027659998241,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7803896487,5379847.056914941,2.657487920174511e-08,3.04235743994332,1704027660497865,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7979300846,5379847.070168851,4.4002673787146525e-08,0.6470884116426207,1704027660997490,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.8094473846,5379847.099213133,6.248561669319184e-08,1.1932738686008149,1704027661497517,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.8309201216,5379847.121682488,6.20719632224552e-08,0.8080745484331854,1704027661998222,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.8200533926,5379847.131869467,2.975942045331332e-08,2.38846977509663,1704027662498735,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.823245051,5379847.120265066,2.4048746090273364e-08,-1.302394219763598,1704027662999190,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7729939108,5379847.109697234,1.0271935031884974e-07,-2.9343128232779687,1704027663499099,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7786992089,5379847.165624149,1.125915190630985e-07,1.4691345511467289,1704027663998401,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7781975543,5379847.117963102,9.540942696517878e-08,-1.5813214008223184,1704027664497971,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7819076126,5379847.131264152,2.7637629714571923e-08,1.2987803659781916,1704027664997608,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.7787961557,5379847.142506112,2.3321778784656667e-08,1.8408089585393017,1704027665497767,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.6422462888,5379847.073541779,3.0564213310120306e-07,-2.6739142435260543,1704027665998277,1,0
f25589b8df7240ea83d2d183d02dbf96,731870.2885436433,5379846.970977029,7.363150330666698e-07,-2.859358747176186,1704027666498434,1,0
f25589b8df7240ea83d2d183d02dbf96,731869.6922879632,5379846.642960849,1.3608856978049482e-06,-2.6386521605515982,1704027666998495,1,0
f25589b8df7240ea83d2d183d02dbf96,731868.8222137061,5379846.228931912,1.927252402332089e-06,-2.6974471781027285,1704027667498461,1,0
f25589b8df7240ea83d2d183d02dbf96,731867.7293115334,5379845.719513515,2.4132315618176405e-06,-2.7054183742422384,1704027667998121,1,0
f25589b8df7240ea83d2d183d02dbf96,731866.327042398,5379845.001172712,3.1534742673186236e-06,-2.6681770748871405,1704027668497746,1,0
f25589b8df7240ea83d2d183d02dbf96,731864.7478797924,5379844.267311466,3.485764544855783e-06,-2.7065689755238838,1704027668997307,1,0
f25589b8df7240ea83d2d183d02dbf96,731863.0467283367,5379843.384575762,3.832933479620215e-06,-2.662935816370877,1704027669497327,1,0
f25589b8df7240ea83d2d183d02dbf96,731861.1583799971,5379842.380198966,4.2714331330637825e-06,-2.6527666388641338,1704027669998058,1,0
f25589b8df7240ea83d2d183d02dbf96,731859.0780628349,5379841.326594774,4.657531064102501e-06,-2.6727878229741417,1704027670498733,1,0
f25589b8df7240ea83d2d183d02dbf96,731856.9375439124,5379840.082741516,4.944931880368024e-06,-2.6151869451652763,1704027670999383,1,0
f25589b8df7240ea83d2d183d02dbf96,731854.8102178532,5379838.840878583,4.92623135666051e-06,-2.6131946378317212,1704027671499416,1,0
f25589b8df7240ea83d2d183d02dbf96,731852.8045523684,5379837.2109178435,5.1763865936003796e-06,-2.459168731832832,1704027671998696,1,0
f25589b8df7240ea83d2d183d02dbf96,731850.9010222466,5379835.358671852,5.317643903262754e-06,-2.3698483774683745,1704027672498162,1,0
f25589b8df7240ea83d2d183d02dbf96,731849.2649573674,5379833.450094922,5.033411183225286e-06,-2.279465425809954,1704027672997592,1,0
f25589b8df7240ea83d2d183d02dbf96,731848.0295696949,5379831.242328907,5.060202391283065e-06,-2.08095311972277,1704027673497553,1,0
f25589b8df7240ea83d2d183d02dbf96,731847.187886327,5379828.549946082,5.6335435272257414e-06,-1.8737873513331316,1704027673998282,1,0
5298c240332e44e7878a22bd5f46c2c0,730692.0124935005,5300004.920540982,0.0,0.0,1692868171698780,1,0
5298c240332e44e7878a22bd5f46c2c0,730706.141567177,5300002.433250421,2.872605032294925e-05,-0.17425516315428438,1692868172198199,1,0
5298c240332e44e7878a22bd5f46c2c0,730720.0940753472,5299999.931556877,2.837789035648969e-05,-0.17741543688809974,1692868172697708,1,0
5298c240332e44e7878a22bd5f46c2c0,730734.0966436581,5299997.472727045,2.8455365305786524e-05,-0.1738263118632451,1692868173197326,1,0
5298c240332e44e7878a22bd5f46c2c0,730748.0787313216,5299995.002973511,2.8371086437713215e-05,-0.174833546742639,1692868173697784,1,0
5298c240332e44e7878a22bd5f46c2c0,730762.1973824912,5299992.534261115,2.8627872275791262e-05,-0.1731046724052084,1692868174198445,1,0
5298c240332e44e7878a22bd5f46c2c0,730776.3203661438,5299990.030666934,2.8668918042381827e-05,-0.17544824466872158,1692868174698749,1,0
5298c240332e44e7878a22bd5f46c2c0,730790.3357645005,5299987.624904807,2.842642430373344e-05,-0.16999468992032213,1692868175199001,1,0
5298c240332e44e7878a22bd5f46c2c0,730804.5015545445,5299985.21200338,2.8764087667480742e-05,-0.16871377984435806,1692868175698576,1,0
5298c240332e44e7878a22bd5f46c2c0,730818.7420375408,5299982.743939403,2.8937786040322076e-05,-0.17160854261639272,1692868176198019,1,0
5298c240332e44e7878a22bd5f46c2c0,730832.9610821458,5299980.19708759,2.891744619690132e-05,-0.17723610083076033,1692868176697556,1,0
5298c240332e44e7878a22bd5f46c2c0,730846.9586414384,5299977.694376032,2.846338164330024e-05,-0.1769267524615886,1692868177197129,1,0
5298c240332e44e7878a22bd5f46c2c0,730861.4544345927,5299975.208292749,2.938654035417522e-05,-0.16985133203413916,1692868177697611,1,0
5298c240332e44e7878a22bd5f46c2c0,730875.6051646406,5299972.769949432,2.8682747001687863e-05,-0.17063654198235434,1692868178198235,1,0
5298c240332e44e7878a22bd5f46c2c0,730889.8300634007,5299970.253976091,2.8873472010458916e-05,-0.1750605779523169,1692868178698545,1,0
5298c240332e44e7878a22bd5f46c2c0,730903.9914444871,5299967.812934286,2.8726548634217323e-05,-0.1706957371943102,1692868179198787,1,0
5298c240332e44e7878a22bd5f46c2c0,730918.0444430535,5299965.310373397,2.8568687720960737e-05,-0.17623277366563148,1692868179698428,1,0
5298c240332e44e7878a22bd5f46c2c0,730932.1524643856,5299962.884867955,2.8656888373194142e-05,-0.1702593799958562,1692868180197959,1,0
5298c240332e44e7878a22bd5f46c2c0,730946.1817088751,5299960.414182678,2.8512860294552174e-05,-0.1743221358570653,1692868180697563,1,0
5298c240332e44e7878a22bd5f46c2c0,730960.1523289625,5299957.837492074,2.843024195139242e-05,-0.1823867434885391,1692868181197251,1,0
5298c240332e44e7878a22bd5f46c2c0,730974.060922914,5299955.434372512,2.820170658756327e-05,-0.1710903150661625,1692868181697741,1,0
5298c240332e44e7878a22bd5f46c2c0,730987.9868947437,5299952.97285675,2.8248264642912562e-05,-0.17495013926184383,1692868182198368,1,0
5298c240332e44e7878a22bd5f46c2c0,731001.9329848385,5299950.282959877,2.838832367143595e-05,-0.19053839935084507,1692868182698684,1,0
5298c240332e44e7878a22bd5f46c2c0,731015.7907027941,5299947.8445966495,2.812675548424567e-05,-0.17417413049392064,1692868183198941,1,0
5298c240332e44e7878a22bd5f46c2c0,731029.7399135312,5299945.325976585,2.8374781044537253e-05,-0.1786318792097962,1692868183698496,1,0
